rank,sample_id,group,teacher_dice,student_dice,dice_gap,teacher_iou,student_iou,teacher_acc,student_acc,teacher_hd95,student_hd95,hd95_gap
2243,1602,medium,0.9341,0.9272,0.0069,0.8763,0.8643,0.9794,0.9744,2.24,2.94,0.70
2244,2452,medium,0.8300,0.8232,0.0069,0.7095,0.6995,0.8596,0.8539,13.10,13.69,0.59
2245,576,medium,0.9592,0.9524,0.0069,0.9217,0.9091,0.9762,0.9643,1.00,1.00,0.00
2246,1112,medium,0.7956,0.7887,0.0068,0.6606,0.6512,0.8428,0.8333,4.12,4.07,-0.06
2247,1436,medium,0.8818,0.8750,0.0068,0.7887,0.7778,0.9218,0.9089,2.83,3.61,0.78
2248,1498,medium,0.9504,0.9436,0.0068,0.9055,0.8932,0.9675,0.9525,2.56,3.00,0.44
2249,776,medium,0.9614,0.9546,0.0068,0.9257,0.9132,0.9695,0.9643,1.45,1.41,-0.04
2250,2668,medium,0.5567,0.5499,0.0068,0.3857,0.3792,0.7109,0.7029,50.01,49.99,-0.02
2251,1802,medium,0.8421,0.8353,0.0068,0.7273,0.7172,0.8711,0.8660,2.00,2.00,0.00
2252,2355,medium,0.8948,0.8880,0.0068,0.8097,0.7986,0.9415,0.9339,2.00,2.24,0.24
2253,2394,medium,0.5653,0.5586,0.0068,0.3941,0.3875,0.9791,0.9791,4.95,3.98,-0.97
2254,1443,medium,0.8967,0.8899,0.0068,0.8128,0.8017,0.9324,0.9209,2.80,3.00,0.20
2255,337,medium,0.9125,0.9058,0.0068,0.8392,0.8278,0.9427,0.9345,3.00,3.14,0.14
2256,2234,medium,0.0206,0.0139,0.0067,0.0104,0.0070,0.5158,0.5104,24.32,26.28,1.96
2257,466,medium,0.8974,0.8907,0.0067,0.8139,0.8029,0.9389,0.9330,2.00,2.24,0.24
2258,4330,medium,0.1281,0.1215,0.0067,0.0685,0.0647,0.7012,0.6312,12.13,9.96,-2.17
2259,3272,medium,0.3739,0.3672,0.0067,0.2299,0.2249,0.6150,0.6124,20.00,19.42,-0.58
2260,2784,medium,0.8786,0.8719,0.0067,0.7835,0.7730,0.8923,0.8867,7.11,7.26,0.15
2261,398,medium,0.9132,0.9065,0.0067,0.8403,0.8290,0.9354,0.9204,5.00,5.00,0.00
2262,572,medium,0.9538,0.9471,0.0067,0.9116,0.8996,0.9752,0.9629,1.00,1.00,0.00
2263,610,medium,0.8638,0.8571,0.0066,0.7602,0.7500,0.9961,0.9923,2.00,2.00,0.00
2264,2572,medium,0.8507,0.8440,0.0066,0.7401,0.7301,0.8813,0.8723,16.16,17.03,0.87
2265,3622,medium,0.8916,0.8849,0.0066,0.8043,0.7936,0.9168,0.9098,3.61,4.00,0.39
2266,1191,medium,0.9086,0.9020,0.0066,0.8325,0.8214,0.9293,0.9215,3.00,3.00,0.00
2267,19,medium,0.5467,0.5400,0.0066,0.3761,0.3699,0.7135,0.7048,11.33,13.79,2.46
2268,4257,medium,0.9394,0.9327,0.0066,0.8857,0.8740,0.9554,0.9460,4.00,5.00,1.00
2269,281,medium,0.8987,0.8921,0.0066,0.8160,0.8052,0.9492,0.9380,2.24,2.83,0.59
2270,979,medium,0.9267,0.9201,0.0066,0.8634,0.8520,0.9777,0.9381,2.83,5.00,2.17
2271,243,medium,0.9272,0.9206,0.0066,0.8642,0.8528,0.9579,0.9454,2.83,2.83,0.00
2272,3319,medium,0.5089,0.5024,0.0066,0.3413,0.3354,0.7065,0.6920,11.21,10.88,-0.33
2273,699,medium,0.9655,0.9590,0.0065,0.9333,0.9212,0.9755,0.9662,2.00,2.00,0.00
2274,2881,medium,0.0065,0.0000,0.0065,0.0033,0.0000,0.5449,0.5000,19.63,105.71,86.08
2275,1193,medium,0.9126,0.9061,0.0065,0.8392,0.8283,0.9217,0.9141,2.24,2.24,0.00
2276,1345,medium,0.9624,0.9560,0.0065,0.9276,0.9156,0.9793,0.9665,1.00,1.41,0.41
2277,1237,medium,0.9570,0.9505,0.0065,0.9175,0.9057,0.9818,0.9705,1.41,1.65,0.23
2278,3533,medium,0.9358,0.9294,0.0065,0.8794,0.8681,0.9709,0.9615,2.08,2.47,0.39
2279,308,medium,0.8824,0.8759,0.0065,0.7895,0.7792,0.9456,0.9559,2.83,2.24,-0.59
2280,658,medium,0.8980,0.8916,0.0064,0.8149,0.8044,0.9198,0.9113,9.63,10.17,0.54
2281,514,medium,0.9582,0.9518,0.0064,0.9198,0.9080,0.9702,0.9632,2.85,3.68,0.84
2282,150,medium,0.8628,0.8564,0.0064,0.7588,0.7489,0.8862,0.8795,2.24,2.24,0.00
2283,673,medium,0.9362,0.9298,0.0064,0.8800,0.8688,0.9531,0.9493,3.00,2.83,-0.17
2284,297,medium,0.9614,0.9550,0.0064,0.9257,0.9139,0.9785,0.9678,1.00,1.00,0.00
2285,4144,medium,0.7278,0.7214,0.0064,0.5721,0.5642,0.9423,0.9423,3.08,3.10,0.02
2286,1240,medium,0.9390,0.9326,0.0064,0.8850,0.8737,0.9801,0.9659,2.00,2.00,0.00
2287,1265,medium,0.8632,0.8569,0.0064,0.7594,0.7496,0.8988,0.9006,5.66,3.61,-2.05
2288,2786,medium,0.8916,0.8853,0.0063,0.8044,0.7941,0.9028,0.8973,6.40,6.71,0.31
2289,508,medium,0.8177,0.8113,0.0063,0.6916,0.6826,0.8878,0.8864,10.12,10.41,0.29
2290,486,medium,0.9336,0.9273,0.0063,0.8754,0.8644,0.9645,0.9627,4.76,5.49,0.73
2291,1573,medium,0.7460,0.7397,0.0063,0.5949,0.5870,0.8983,0.9576,2.00,2.00,0.00
2292,1271,medium,0.9085,0.9023,0.0063,0.8324,0.8219,0.9278,0.9213,3.61,4.47,0.87
2293,3196,medium,0.9052,0.8989,0.0063,0.8268,0.8164,0.9172,0.9110,5.00,5.00,0.00
2294,3621,medium,0.8916,0.8853,0.0063,0.8044,0.7942,0.9133,0.9047,3.61,4.00,0.39
2295,653,medium,0.8748,0.8686,0.0063,0.7775,0.7677,0.8932,0.8885,7.16,6.88,-0.27
2296,3570,medium,0.9030,0.8968,0.0063,0.8232,0.8129,0.9199,0.9105,2.83,2.83,0.00
2297,1226,medium,0.9218,0.9156,0.0062,0.8550,0.8443,0.9845,0.9828,1.29,1.41,0.12
2298,1385,medium,0.9327,0.9265,0.0062,0.8739,0.8631,0.9792,0.9792,1.00,1.00,0.00
2299,461,medium,0.8307,0.8245,0.0062,0.7104,0.7014,0.8905,0.8855,3.10,3.16,0.06
2300,1205,medium,0.8714,0.8652,0.0062,0.7722,0.7625,0.9552,0.9552,1.00,1.00,0.00
2301,1485,medium,0.9625,0.9563,0.0062,0.9277,0.9163,0.9740,0.9646,2.24,2.24,0.00
2302,3463,medium,0.9416,0.9354,0.0062,0.8897,0.8787,0.9845,0.9712,4.00,4.24,0.24
2303,385,medium,0.8946,0.8885,0.0062,0.8094,0.7993,0.9275,0.9152,2.00,2.02,0.02
2304,1593,medium,0.9433,0.9372,0.0061,0.8927,0.8817,0.9778,0.9735,2.00,2.00,0.00
2305,3442,medium,0.7892,0.7831,0.0061,0.6518,0.6435,0.8318,0.8364,2.24,2.56,0.33
2306,1784,medium,0.8571,0.8511,0.0061,0.7500,0.7407,0.9257,0.9054,2.87,3.21,0.34
2307,57,medium,0.8815,0.8754,0.0061,0.7880,0.7784,0.8962,0.8934,2.00,2.00,0.00
2308,1235,medium,0.9574,0.9513,0.0061,0.9183,0.9072,0.9746,0.9661,2.00,2.00,0.00
2309,1353,medium,0.9044,0.8983,0.0061,0.8255,0.8154,0.9150,0.9122,4.77,4.77,0.00
2310,1506,medium,0.9632,0.9571,0.0061,0.9290,0.9178,0.9779,0.9701,1.41,2.00,0.59
2311,2087,medium,0.0603,0.0542,0.0061,0.0311,0.0279,0.9980,0.9977,22.11,23.25,1.13
2312,381,medium,0.8850,0.8789,0.0061,0.7937,0.7840,0.9359,0.9113,2.00,2.77,0.77
2313,2859,medium,0.9362,0.9302,0.0060,0.8801,0.8695,0.9736,0.9442,3.00,3.61,0.61
2314,3370,medium,0.7386,0.7326,0.0060,0.5856,0.5780,0.9666,0.9837,5.83,6.00,0.17
2315,1508,medium,0.9622,0.9562,0.0060,0.9272,0.9161,0.9732,0.9649,2.93,3.54,0.61
2316,291,medium,0.9427,0.9367,0.0060,0.8917,0.8810,0.9707,0.9627,1.41,1.41,0.00
2317,1556,medium,0.9302,0.9242,0.0060,0.8696,0.8592,0.9687,0.9765,1.00,1.00,0.00
2318,1451,medium,0.8093,0.8034,0.0060,0.6797,0.6714,0.9703,0.9638,3.07,3.16,0.09
2319,488,medium,0.9379,0.9319,0.0059,0.8831,0.8726,0.9675,0.9675,4.04,3.84,-0.20
2320,1565,medium,0.9639,0.9580,0.0059,0.9303,0.9193,0.9785,0.9695,1.00,1.00,0.00
2321,1596,medium,0.8817,0.8757,0.0059,0.7884,0.7789,0.9655,0.9619,3.00,4.00,1.00
2322,4160,medium,0.8358,0.8299,0.0059,0.7179,0.7092,0.8649,0.8580,6.71,6.71,0.00
2323,4284,medium,0.9556,0.9496,0.0059,0.9149,0.9041,0.9683,0.9593,3.47,5.00,1.53
2324,3419,medium,0.7356,0.7297,0.0059,0.5818,0.5745,0.9571,0.8857,1.31,1.41,0.10
2325,1034,medium,0.8946,0.8887,0.0059,0.8093,0.7997,0.9468,0.9600,5.79,5.56,-0.23
2326,4253,medium,0.9573,0.9515,0.0059,0.9181,0.9074,0.9667,0.9584,3.09,5.00,1.91
2327,1229,medium,0.9615,0.9557,0.0059,0.9259,0.9151,0.9891,0.9829,1.00,1.41,0.41
2328,662,medium,0.8753,0.8694,0.0059,0.7783,0.7690,0.8968,0.8900,8.06,10.00,1.94
2329,3826,medium,0.9106,0.9047,0.0058,0.8358,0.8260,0.9675,0.9500,5.66,7.81,2.15
2330,764,medium,0.8892,0.8834,0.0058,0.8005,0.7911,0.9509,0.9365,3.23,3.61,0.38
2331,778,medium,0.9703,0.9645,0.0058,0.9424,0.9315,0.9815,0.9746,1.00,1.00,0.00
2332,3846,medium,0.7290,0.7232,0.0058,0.5736,0.5664,0.9789,0.9705,75.03,74.16,-0.87
2333,2017,medium,0.7111,0.7053,0.0058,0.5517,0.5448,0.9863,0.9930,3.66,4.65,0.99
2334,1650,medium,0.7844,0.7786,0.0058,0.6453,0.6375,0.9037,0.9090,8.75,8.42,-0.32
2335,2173,medium,0.0204,0.0147,0.0058,0.0103,0.0074,0.5324,0.5254,29.17,27.66,-1.51
2336,1794,medium,0.7229,0.7171,0.0058,0.5660,0.5590,0.8040,0.8040,6.70,6.20,-0.49
2337,3808,medium,0.8592,0.8535,0.0057,0.7532,0.7445,0.9879,0.9891,5.00,4.24,-0.76
2338,704,medium,0.8614,0.8557,0.0057,0.7566,0.7478,0.9918,0.9849,4.00,5.00,1.00
2339,152,medium,0.9004,0.8947,0.0057,0.8189,0.8095,0.9642,0.9553,1.41,1.41,0.00
2340,808,medium,0.9531,0.9474,0.0057,0.9103,0.9000,0.9822,0.9782,1.10,1.44,0.34
2341,1561,medium,0.9384,0.9328,0.0057,0.8840,0.8740,0.9604,0.9479,1.00,1.00,0.00
2342,104,medium,0.9250,0.9193,0.0057,0.8604,0.8507,0.9619,0.9478,3.90,2.91,-0.99
2343,1468,medium,0.8071,0.8014,0.0056,0.6765,0.6686,0.9696,0.9668,3.88,3.00,-0.88
2344,2790,medium,0.8821,0.8765,0.0056,0.7890,0.7801,0.8945,0.8901,6.32,6.71,0.38
2345,3274,medium,0.4047,0.3991,0.0056,0.2536,0.2493,0.6268,0.6246,19.33,19.10,-0.22
2346,650,medium,0.9132,0.9077,0.0056,0.8403,0.8309,0.9329,0.9207,7.18,8.26,1.08
2347,2388,medium,0.9181,0.9126,0.0056,0.8487,0.8392,0.9433,0.9484,4.00,3.85,-0.15
2348,4368,medium,0.8425,0.8370,0.0055,0.7279,0.7197,0.8640,0.8598,8.44,8.54,0.11
2349,283,medium,0.8854,0.8799,0.0055,0.7943,0.7855,0.9745,0.9670,2.00,2.00,0.00
2350,2085,medium,0.0604,0.0549,0.0055,0.0311,0.0282,0.9980,0.9978,22.47,23.26,0.79
2351,306,medium,0.8595,0.8540,0.0055,0.7536,0.7452,0.8989,0.9526,7.23,3.84,-3.39
2352,1464,medium,0.8941,0.8886,0.0055,0.8085,0.7996,0.9737,0.9724,1.41,2.00,0.59
2353,1287,medium,0.6685,0.6630,0.0055,0.5021,0.4959,0.7955,0.8004,13.11,13.09,-0.02
2354,2138,medium,0.0972,0.0917,0.0055,0.0511,0.0481,0.5998,0.5713,10.82,7.21,-3.61
2355,1231,medium,0.9614,0.9559,0.0055,0.9256,0.9155,0.9833,0.9757,2.00,2.00,0.00
2356,2074,medium,0.8188,0.8133,0.0055,0.6932,0.6854,0.9919,0.9919,1.62,2.00,0.38
2357,537,medium,0.9587,0.9533,0.0055,0.9208,0.9108,0.9720,0.9638,1.41,2.00,0.59
2358,718,medium,0.9456,0.9402,0.0054,0.8968,0.8871,0.9904,0.9678,2.00,4.00,2.00
2359,2463,medium,0.9149,0.9094,0.0054,0.8431,0.8339,0.9255,0.9202,8.79,8.49,-0.31
2360,2910,medium,0.6682,0.6628,0.0054,0.5017,0.4957,0.7522,0.7487,8.83,9.07,0.24
2361,2075,medium,0.8133,0.8079,0.0054,0.6854,0.6778,0.9919,0.9919,1.62,2.00,0.38
2362,2792,medium,0.8910,0.8856,0.0054,0.8034,0.7947,0.9019,0.8975,6.00,6.32,0.32
2363,761,medium,0.8581,0.8527,0.0054,0.7515,0.7433,0.9131,0.9003,2.11,2.93,0.83
2364,1589,medium,0.9425,0.9372,0.0054,0.8913,0.8818,0.9731,0.9801,2.80,2.00,-0.80
2365,675,medium,0.9448,0.9395,0.0054,0.8954,0.8858,0.9656,0.9519,8.52,8.51,-0.01
2366,2880,medium,0.0053,0.0000,0.0053,0.0027,0.0000,0.5448,0.5000,19.10,105.71,86.61
2367,3938,medium,0.9024,0.8970,0.0053,0.8221,0.8133,0.9649,0.9846,2.00,2.00,0.00
2368,1427,medium,0.8887,0.8834,0.0053,0.7997,0.7912,0.9603,0.9572,2.92,3.00,0.08
2369,549,medium,0.9725,0.9672,0.0053,0.9466,0.9366,0.9859,0.9834,1.08,2.00,0.92
2370,2296,medium,0.8641,0.8590,0.0052,0.7608,0.7528,0.8872,0.8831,8.60,9.22,0.62
2371,1036,medium,0.9060,0.9008,0.0051,0.8281,0.8195,0.9280,0.9259,5.00,5.00,0.00
2372,468,medium,0.8265,0.8213,0.0051,0.7043,0.6969,0.8786,0.8703,5.07,4.89,-0.18
2373,1114,medium,0.7522,0.7471,0.0051,0.6028,0.5962,0.8071,0.8024,4.12,4.17,0.05
2374,1281,medium,0.7992,0.7941,0.0051,0.6655,0.6585,0.9408,0.9316,8.18,8.25,0.06
2375,719,medium,0.9373,0.9322,0.0051,0.8820,0.8731,0.9712,0.9593,3.92,4.97,1.05
2376,3259,medium,0.8123,0.8072,0.0051,0.6839,0.6768,0.8420,0.8384,8.00,8.00,-0.00
2377,1604,medium,0.9464,0.9413,0.0050,0.8982,0.8891,0.9766,0.9743,2.24,2.24,0.00
2378,3957,medium,0.8772,0.8722,0.0050,0.7812,0.7733,0.9825,0.9806,2.00,2.00,0.00
2379,1393,medium,0.8849,0.8799,0.0050,0.7935,0.7855,0.9606,0.9662,1.41,1.82,0.41
2380,53,medium,0.9078,0.9028,0.0050,0.8312,0.8228,0.9267,0.9333,1.19,1.00,-0.19
2381,659,medium,0.8206,0.8156,0.0050,0.6958,0.6887,0.8622,0.8615,6.72,11.01,4.29
2382,1169,medium,0.8537,0.8488,0.0050,0.7448,0.7373,0.9060,0.8982,9.22,10.89,1.67
2383,4421,medium,0.7589,0.7539,0.0050,0.6115,0.6051,0.9447,0.8633,24.19,25.01,0.82
2384,916,medium,0.7941,0.7891,0.0050,0.6585,0.6517,0.8320,0.8279,11.25,11.10,-0.15
2385,671,medium,0.9356,0.9306,0.0050,0.8790,0.8702,0.9599,0.9498,3.16,2.24,-0.93
2386,1233,medium,0.9610,0.9561,0.0050,0.9250,0.9159,0.9781,0.9706,2.00,2.24,0.24
2387,2642,medium,0.8166,0.8116,0.0050,0.6900,0.6830,0.8487,0.8444,41.71,41.94,0.23
2388,3659,medium,0.7157,0.7107,0.0049,0.5573,0.5513,0.8743,0.7923,14.00,15.87,1.87
2389,4259,medium,0.9478,0.9429,0.0049,0.9008,0.8919,0.9571,0.9503,4.00,4.37,0.37
2390,2013,medium,0.7818,0.7768,0.0049,0.6417,0.6351,0.9979,0.9839,4.40,5.00,0.60
2391,3780,medium,0.8196,0.8147,0.0049,0.6944,0.6874,0.9885,0.9889,9.97,9.49,-0.48
2392,164,medium,0.9532,0.9483,0.0049,0.9106,0.9017,0.9748,0.9622,1.00,1.41,0.41
2393,4438,medium,0.8822,0.8773,0.0049,0.7892,0.7814,0.9187,0.9047,15.00,16.82,1.82
2394,518,medium,0.9692,0.9643,0.0049,0.9402,0.9311,0.9820,0.9801,2.11,2.83,0.72
2395,759,medium,0.8493,0.8444,0.0049,0.7381,0.7308,0.8959,0.8814,4.00,4.28,0.28
2396,2398,medium,0.9756,0.9707,0.0049,0.9523,0.9431,0.9873,0.9792,1.00,1.00,0.00
2397,419,medium,0.9016,0.8968,0.0049,0.8209,0.8128,0.9263,0.9132,5.07,5.72,0.65
2398,1280,medium,0.8063,0.8015,0.0048,0.6755,0.6687,0.9234,0.9205,10.05,10.05,0.00
2399,1545,medium,0.8449,0.8400,0.0048,0.7314,0.7242,0.9457,0.9331,2.99,4.13,1.14
2400,1963,medium,0.2322,0.2274,0.0048,0.1314,0.1283,0.5668,0.5651,29.45,30.41,0.96
2401,2879,medium,0.0048,0.0000,0.0048,0.0024,0.0000,0.5447,0.5000,24.70,105.71,81.01
2402,1618,medium,0.9436,0.9389,0.0048,0.8932,0.8848,0.9709,0.9733,3.16,2.00,-1.16
2403,1528,medium,0.8365,0.8318,0.0047,0.7190,0.7120,0.9740,0.9740,3.94,3.56,-0.38
2404,4238,medium,0.7984,0.7937,0.0047,0.6645,0.6580,0.8322,0.8290,5.41,5.39,-0.02
2405,1227,medium,0.9536,0.9489,0.0047,0.9113,0.9027,0.9869,0.9832,2.00,2.00,0.00
2406,4263,medium,0.9342,0.9295,0.0047,0.8765,0.8683,0.9405,0.9347,4.00,4.40,0.40
2407,2283,medium,0.9420,0.9373,0.0047,0.8903,0.8819,0.9492,0.9450,3.16,3.21,0.04
2408,524,medium,0.9554,0.9507,0.0047,0.9146,0.9060,0.9746,0.9651,2.20,2.24,0.04
2409,1585,medium,0.9155,0.9108,0.0047,0.8441,0.8362,0.9535,0.9544,5.00,3.39,-1.61
2410,872,medium,0.9495,0.9448,0.0047,0.9039,0.8954,0.9809,0.9731,2.83,2.38,-0.44
2411,4409,medium,0.0047,0.0000,0.0047,0.0023,0.0000,0.5041,0.4995,39.29,50.80,11.51
2412,3352,medium,0.6464,0.6417,0.0047,0.4776,0.4725,0.9624,0.9624,13.00,13.03,0.03
2413,4271,medium,0.9449,0.9403,0.0047,0.8956,0.8873,0.9673,0.9580,6.00,6.61,0.61
2414,1352,medium,0.8894,0.8847,0.0047,0.8008,0.7933,0.9029,0.9008,7.02,7.03,0.01
2415,2761,medium,0.6110,0.6064,0.0047,0.4399,0.4351,0.7200,0.7175,6.57,6.32,-0.25
2416,279,medium,0.8618,0.8571,0.0046,0.7571,0.7500,0.9215,0.9124,5.00,5.06,0.06
2417,1374,medium,0.9147,0.9101,0.0046,0.8429,0.8351,0.9758,0.9355,1.06,2.00,0.94
2418,1957,medium,0.4068,0.4022,0.0046,0.2553,0.2517,0.6313,0.6259,22.62,19.24,-3.38
2419,2677,medium,0.7534,0.7488,0.0046,0.6043,0.5984,0.8055,0.8016,37.21,38.04,0.83
2420,160,medium,0.9496,0.9451,0.0045,0.9041,0.8959,0.9742,0.9619,1.00,1.00,0.00
2421,1637,medium,0.9247,0.9202,0.0045,0.8600,0.8522,0.9699,0.9726,1.00,1.00,0.00
2422,706,medium,0.8751,0.8706,0.0045,0.7779,0.7708,0.9934,0.9889,3.61,4.24,0.64
2423,212,medium,0.8383,0.8338,0.0045,0.7216,0.7150,0.8965,0.8979,4.09,4.47,0.38
2424,3597,medium,0.8610,0.8565,0.0045,0.7560,0.7491,0.9902,0.9831,2.24,2.83,0.59
2425,3781,medium,0.8162,0.8117,0.0045,0.6894,0.6831,0.9893,0.9892,10.00,9.49,-0.51
2426,2646,medium,0.7586,0.7541,0.0045,0.6110,0.6053,0.8117,0.8055,36.89,37.79,0.91
2427,1258,medium,0.8742,0.8698,0.0044,0.7766,0.7696,0.9492,0.9545,3.61,3.16,-0.44
2428,79,medium,0.8719,0.8675,0.0044,0.7730,0.7660,0.9117,0.8919,6.00,5.10,-0.90
2429,2023,medium,0.3356,0.3311,0.0044,0.2016,0.1984,0.9998,0.9998,7.21,7.07,-0.14
2430,807,medium,0.9599,0.9554,0.0044,0.9229,0.9147,0.9809,0.9780,1.00,1.41,0.41
2431,1096,medium,0.6624,0.6580,0.0044,0.4952,0.4903,0.7736,0.7658,10.00,11.01,1.01
2432,1094,medium,0.6899,0.6855,0.0044,0.5266,0.5215,0.8048,0.7911,8.92,9.22,0.29
2433,4422,medium,0.7710,0.7666,0.0044,0.6273,0.6215,0.9448,0.8374,24.60,30.50,5.90
2434,2351,medium,0.8670,0.8626,0.0044,0.7652,0.7583,0.8923,0.8867,3.16,3.61,0.44
2435,2378,medium,0.9624,0.9580,0.0044,0.9275,0.9194,0.9755,0.9687,1.00,1.00,0.00
2436,3307,medium,0.7353,0.7309,0.0044,0.5814,0.5759,0.8070,0.8192,6.67,6.38,-0.29
2437,13,medium,0.9054,0.9010,0.0044,0.8271,0.8199,0.9381,0.9393,4.81,5.44,0.63
2438,1247,medium,0.8128,0.8085,0.0043,0.6847,0.6785,0.9236,0.9381,8.06,8.08,0.02
2439,1510,medium,0.9638,0.9594,0.0043,0.9301,0.9220,0.9747,0.9690,2.24,2.24,0.00
2440,1803,medium,0.7684,0.7640,0.0043,0.6239,0.6182,0.8178,0.8178,7.58,7.58,0.00
2441,2169,medium,0.0093,0.0050,0.0043,0.0047,0.0025,0.5153,0.5082,27.05,30.50,3.45
2442,526,medium,0.9570,0.9527,0.0043,0.9175,0.9097,0.9744,0.9639,2.24,3.00,0.76
2443,2041,medium,0.8917,0.8874,0.0043,0.8046,0.7976,0.9487,0.9295,1.00,1.00,0.00
2444,1382,medium,0.9295,0.9252,0.0043,0.8683,0.8609,0.9572,0.9380,1.59,2.00,0.41
2445,1217,medium,0.8553,0.8510,0.0043,0.7472,0.7407,0.9864,0.9638,2.24,2.24,0.00
2446,2455,medium,0.8744,0.8701,0.0043,0.7768,0.7701,0.9021,0.8955,13.28,14.28,1.00
2447,1600,medium,0.9069,0.9026,0.0043,0.8296,0.8225,0.9838,0.9773,2.00,2.00,0.00
2448,169,medium,0.9000,0.8958,0.0042,0.8182,0.8112,0.9680,0.9640,2.04,2.04,0.00
2449,1612,medium,0.9435,0.9393,0.0042,0.8931,0.8855,0.9601,0.9700,2.24,2.24,0.00
2450,1657,medium,0.8899,0.8856,0.0042,0.8016,0.7948,0.9971,0.9789,2.00,2.00,0.00
2451,268,medium,0.9588,0.9545,0.0042,0.9208,0.9130,0.9844,0.9749,1.00,1.41,0.41
2452,3898,medium,0.0042,0.0000,0.0042,0.0021,0.0000,0.5011,0.5000,74.87,51.29,-23.59
2453,3441,medium,0.7528,0.7486,0.0042,0.6036,0.5982,0.8045,0.8045,3.06,3.11,0.05
2454,2129,medium,0.8000,0.7958,0.0042,0.6667,0.6609,0.8451,0.8363,3.36,3.61,0.24
2455,1551,medium,0.8731,0.8689,0.0042,0.7748,0.7682,0.9681,0.9705,3.15,5.12,1.96
2456,568,medium,0.9508,0.9466,0.0042,0.9062,0.8986,0.9648,0.9577,1.00,1.19,0.19
2457,563,medium,0.9067,0.9026,0.0042,0.8294,0.8224,0.9654,0.9680,2.00,1.59,-0.41
2458,4371,medium,0.8269,0.8227,0.0042,0.7048,0.6988,0.8524,0.8494,11.73,12.86,1.13
2459,1049,medium,0.8635,0.8594,0.0042,0.7599,0.7534,0.9132,0.9076,6.32,6.21,-0.11
2460,4040,medium,0.3778,0.3736,0.0042,0.2329,0.2297,0.9999,0.9999,3.16,3.61,0.44
2461,2664,medium,0.6437,0.6396,0.0041,0.4746,0.4702,0.7435,0.7391,25.83,25.50,-0.33
2462,329,medium,0.7565,0.7524,0.0041,0.6084,0.6031,0.8599,0.8454,7.15,7.55,0.39
2463,2605,medium,0.7937,0.7896,0.0041,0.6579,0.6523,0.8290,0.8261,23.35,23.62,0.27
2464,3467,medium,0.9323,0.9282,0.0041,0.8733,0.8661,0.9798,0.9640,4.12,4.18,0.05
2465,2908,medium,0.7207,0.7166,0.0041,0.5633,0.5584,0.7909,0.7850,8.51,8.96,0.45
2466,3543,medium,0.9221,0.9181,0.0041,0.8555,0.8485,0.9803,0.9564,4.00,3.98,-0.02
2467,677,medium,0.9363,0.9323,0.0041,0.8803,0.8731,0.9520,0.9465,8.20,6.37,-1.83
2468,3925,medium,0.8799,0.8758,0.0041,0.7855,0.7791,0.9926,0.9871,2.00,2.00,0.00
2469,1220,medium,0.9401,0.9361,0.0040,0.8870,0.8799,0.9759,0.9634,1.41,1.41,0.00
2470,866,medium,0.9361,0.9321,0.0040,0.8800,0.8728,0.9744,0.9681,2.24,2.24,0.00
2471,2405,medium,0.9538,0.9497,0.0040,0.9116,0.9043,0.9762,0.9736,1.00,1.00,0.00
2472,1677,medium,0.8839,0.8799,0.0040,0.7919,0.7856,0.9888,0.9805,2.00,2.00,0.00
2473,1397,medium,0.9209,0.9169,0.0040,0.8533,0.8465,0.9604,0.9496,2.00,2.00,0.00
2474,3051,medium,0.7851,0.7811,0.0040,0.6463,0.6409,0.8780,0.8608,10.36,13.01,2.65
2475,1810,medium,0.6963,0.6923,0.0040,0.5341,0.5294,0.8852,0.7951,2.83,4.10,1.27
2476,642,medium,0.9219,0.9179,0.0040,0.8550,0.8482,0.9424,0.9358,3.61,4.19,0.59
2477,1097,medium,0.6810,0.6770,0.0040,0.5163,0.5117,0.7921,0.7868,9.06,11.01,1.95
2478,2386,medium,0.9085,0.9045,0.0040,0.8323,0.8257,0.9604,0.9638,3.80,3.83,0.03
2479,1607,medium,0.9345,0.9305,0.0039,0.8770,0.8701,0.9498,0.9440,3.23,2.24,-0.99
2480,3001,medium,0.8902,0.8863,0.0039,0.8021,0.7957,0.9604,0.9146,3.30,3.61,0.30
2481,1285,medium,0.7402,0.7363,0.0039,0.5876,0.5826,0.8548,0.8548,11.98,11.94,-0.04
2482,1437,medium,0.7801,0.7762,0.0039,0.6395,0.6342,0.8879,0.9244,2.24,11.87,9.63
2483,1338,medium,0.6582,0.6543,0.0039,0.4906,0.4862,0.7476,0.7524,14.75,14.71,-0.03
2484,801,medium,0.9664,0.9625,0.0039,0.9349,0.9277,0.9882,0.9862,1.00,1.00,0.00
2485,1515,medium,0.9354,0.9315,0.0039,0.8787,0.8718,0.9656,0.9600,2.19,2.24,0.05
2486,578,medium,0.9394,0.9356,0.0038,0.8857,0.8789,0.9793,0.9677,1.00,1.00,0.00
2487,2466,medium,0.9347,0.9308,0.0038,0.8773,0.8706,0.9461,0.9403,4.68,5.00,0.32
2488,1449,medium,0.8977,0.8939,0.0038,0.8144,0.8081,0.9566,0.9503,2.24,2.38,0.15
2489,3217,medium,0.4989,0.4951,0.0037,0.3323,0.3290,0.7498,0.6743,27.93,31.00,3.07
2490,721,medium,0.9211,0.9174,0.0037,0.8537,0.8474,0.9847,0.9743,2.24,2.24,0.00
2491,520,medium,0.9619,0.9582,0.0037,0.9266,0.9197,0.9775,0.9737,2.83,3.02,0.20
